Country,CountryCode,Province,City,CityCode,Lat,Lon,Cases,Status,Date
Singapore,SG,,,,1.35,103.82,212745,confirmed,2021-11-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,215780,confirmed,2021-11-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,218333,confirmed,2021-11-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,220803,confirmed,2021-11-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,224200,confirmed,2021-11-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,227681,confirmed,2021-11-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,230077,confirmed,2021-11-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,233176,confirmed,2021-11-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,235480,confirmed,2021-11-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,237203,confirmed,2021-11-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,239272,confirmed,2021-11-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,241341,confirmed,2021-11-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,244815,confirmed,2021-11-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,244815,confirmed,2021-11-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,248587,confirmed,2021-11-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,250518,confirmed,2021-11-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,252188,confirmed,2021-11-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,253649,confirmed,2021-11-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,255431,confirmed,2021-11-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,257510,confirmed,2021-11-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,258785,confirmed,2021-11-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,259875,confirmed,2021-11-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,261636,confirmed,2021-11-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,262383,confirmed,2021-11-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,263486,confirmed,2021-11-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,264725,confirmed,2021-11-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,266049,confirmed,2021-12-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,267150,confirmed,2021-12-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,267916,confirmed,2021-12-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,268659,confirmed,2021-12-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,269211,confirmed,2021-12-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,269873,confirmed,2021-12-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,270588,confirmed,2021-12-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,271297,confirmed,2021-12-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,271979,confirmed,2021-12-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,272433,confirmed,2021-12-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,272992,confirmed,2021-12-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,273362,confirmed,2021-12-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,273701,confirmed,2021-12-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,274143,confirmed,2021-12-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,274617,confirmed,2021-12-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,274972,confirmed,2021-12-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,275384,confirmed,2021-12-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,275655,confirmed,2021-12-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,275910,confirmed,2021-12-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,276105,confirmed,2021-12-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,276385,confirmed,2021-12-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,276720,confirmed,2021-12-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,277042,confirmed,2021-12-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,277307,confirmed,2021-12-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,277555,confirmed,2021-12-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,277764,confirmed,2021-12-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,278044,confirmed,2021-12-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,278409,confirmed,2021-12-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,278750,confirmed,2021-12-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,279061,confirmed,2021-12-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,279405,confirmed,2021-12-31T00:00:00Z
Singapore,SG,,,,1.35,103.82,279861,confirmed,2022-01-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,280290,confirmed,2022-01-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,280754,confirmed,2022-01-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,281596,confirmed,2022-01-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,282401,confirmed,2022-01-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,283214,confirmed,2022-01-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,283214,confirmed,2022-01-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,284802,confirmed,2022-01-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,285647,confirmed,2022-01-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,286397,confirmed,2022-01-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,287243,confirmed,2022-01-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,288125,confirmed,2022-01-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,289085,confirmed,2022-01-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,290030,confirmed,2022-01-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,290986,confirmed,2022-01-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,291849,confirmed,2022-01-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,293014,confirmed,2022-01-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,294462,confirmed,2022-01-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,296077,confirmed,2022-01-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,297549,confirmed,2022-01-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,307813,confirmed,2022-01-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,310276,confirmed,2022-01-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,313772,confirmed,2022-01-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,316774,confirmed,2022-01-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,322770,confirmed,2022-01-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,327602,confirmed,2022-01-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,333071,confirmed,2022-01-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,338625,confirmed,2022-01-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,343832,confirmed,2022-01-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,348330,confirmed,2022-01-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,352811,confirmed,2022-01-31T00:00:00Z
Singapore,SG,,,,1.35,103.82,359075,confirmed,2022-02-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,362176,confirmed,2022-02-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,366473,confirmed,2022-02-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,379681,confirmed,2022-02-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,379681,confirmed,2022-02-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,390071,confirmed,2022-02-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,405629,confirmed,2022-02-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,418640,confirmed,2022-02-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,428954,confirmed,2022-02-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,439640,confirmed,2022-02-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,449570,confirmed,2022-02-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,460075,confirmed,2022-02-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,469495,confirmed,2022-02-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,478577,confirmed,2022-02-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,497997,confirmed,2022-02-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,514880,confirmed,2022-02-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,533425,confirmed,2022-02-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,551519,confirmed,2022-02-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,576355,confirmed,2022-02-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,582638,confirmed,2022-02-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,596261,confirmed,2022-02-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,622293,confirmed,2022-02-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,642605,confirmed,2022-02-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,661198,confirmed,2022-02-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,679795,confirmed,2022-02-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,696652,confirmed,2022-02-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,710880,confirmed,2022-02-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,724424,confirmed,2022-02-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,748504,confirmed,2022-03-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,767663,confirmed,2022-03-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,785825,confirmed,2022-03-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,803389,confirmed,2022-03-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,819663,confirmed,2022-03-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,832821,confirmed,2022-03-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,846341,confirmed,2022-03-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,846341,confirmed,2022-03-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,885593,confirmed,2022-03-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,901758,confirmed,2022-03-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,917103,confirmed,2022-03-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,929735,confirmed,2022-03-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,939436,confirmed,2022-03-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,948478,confirmed,2022-03-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,964329,confirmed,2022-03-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,975607,confirmed,2022-03-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,986320,confirmed,2022-03-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,996914,confirmed,2022-03-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,1007158,confirmed,2022-03-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,1015017,confirmed,2022-03-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,1022555,confirmed,2022-03-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,1035721,confirmed,2022-03-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,1044661,confirmed,2022-03-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,1053139,confirmed,2022-03-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,1060723,confirmed,2022-03-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,1067157,confirmed,2022-03-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,1067157,confirmed,2022-03-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,1072005,confirmed,2022-03-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,1085094,confirmed,2022-03-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,1090823,confirmed,2022-03-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,1096428,confirmed,2022-03-31T00:00:00Z
Singapore,SG,,,,1.35,103.82,1101438,confirmed,2022-04-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,1106001,confirmed,2022-04-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,1109744,confirmed,2022-04-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,1109744,confirmed,2022-04-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,1119419,confirmed,2022-04-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,1123886,confirmed,2022-04-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,1128155,confirmed,2022-04-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,1132169,confirmed,2022-04-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,1135428,confirmed,2022-04-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,1138001,confirmed,2022-04-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,1140569,confirmed,2022-04-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,1145121,confirmed,2022-04-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,1148656,confirmed,2022-04-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,1152177,confirmed,2022-04-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,1155581,confirmed,2022-04-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,1157251,confirmed,2022-04-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,1160300,confirmed,2022-04-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,1162780,confirmed,2022-04-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,1167498,confirmed,2022-04-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,1170970,confirmed,2022-04-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,1174390,confirmed,2022-04-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,1177415,confirmed,2022-04-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,1180124,confirmed,2022-04-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,1182168,confirmed,2022-04-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,1184226,confirmed,2022-04-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,1187914,confirmed,2022-04-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,1187914,confirmed,2022-04-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,1187914,confirmed,2022-04-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,1193250,confirmed,2022-04-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,1193250,confirmed,2022-04-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,1193250,confirmed,2022-05-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,1200976,confirmed,2022-05-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,1202546,confirmed,2022-05-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,1202546,confirmed,2022-05-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,1208917,confirmed,2022-05-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,1212337,confirmed,2022-05-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,1215499,confirmed,2022-05-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,1217922,confirmed,2022-05-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,1220193,confirmed,2022-05-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,1225024,confirmed,2022-05-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,1228914,confirmed,2022-05-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,1232559,confirmed,2022-05-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,1236850,confirmed,2022-05-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,1240233,confirmed,2022-05-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,1242884,confirmed,2022-05-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,1245007,confirmed,2022-05-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,1247671,confirmed,2022-05-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,1254113,confirmed,2022-05-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,1258691,confirmed,2022-05-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,1263033,confirmed,2022-05-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,1266808,confirmed,2022-05-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,1269635,confirmed,2022-05-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,1272386,confirmed,2022-05-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,1278113,confirmed,2022-05-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,1282280,confirmed,2022-05-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,1286216,confirmed,2022-05-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,1290046,confirmed,2022-05-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,1293369,confirmed,2022-05-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,1295920,confirmed,2022-05-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,1298309,confirmed,2022-05-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,1303294,confirmed,2022-05-31T00:00:00Z
Singapore,SG,,,,1.35,103.82,1306871,confirmed,2022-06-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,1310616,confirmed,2022-06-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,1313849,confirmed,2022-06-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,1316728,confirmed,2022-06-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,1318984,confirmed,2022-06-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,1321146,confirmed,2022-06-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,1325623,confirmed,2022-06-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,1329225,confirmed,2022-06-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,1332656,confirmed,2022-06-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,1335625,confirmed,2022-06-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,1338753,confirmed,2022-06-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,1341256,confirmed,2022-06-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,1343645,confirmed,2022-06-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,1348775,confirmed,2022-06-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,1352681,confirmed,2022-06-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,1355801,confirmed,2022-06-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,1360780,confirmed,2022-06-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,1364562,confirmed,2022-06-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,1367761,confirmed,2022-06-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,1370981,confirmed,2022-06-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,1378090,confirmed,2022-06-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,1383952,confirmed,2022-06-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,1390558,confirmed,2022-06-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,1397074,confirmed,2022-06-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,1403242,confirmed,2022-06-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,1408358,confirmed,2022-06-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,1413667,confirmed,2022-06-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,1425171,confirmed,2022-06-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,1434563,confirmed,2022-06-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,1444068,confirmed,2022-06-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,1453155,confirmed,2022-07-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,1461107,confirmed,2022-07-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,1467234,confirmed,2022-07-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,1473180,confirmed,2022-07-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,1485964,confirmed,2022-07-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,1495953,confirmed,2022-07-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,1505938,confirmed,2022-07-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,1515222,confirmed,2022-07-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,1523881,confirmed,2022-07-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,1530304,confirmed,2022-07-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,1534799,confirmed,2022-07-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,1540778,confirmed,2022-07-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,1557648,confirmed,2022-07-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,1569420,confirmed,2022-07-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,1579946,confirmed,2022-07-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,1589099,confirmed,2022-07-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,1596046,confirmed,2022-07-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,1602273,confirmed,2022-07-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,1616067,confirmed,2022-07-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,1626360,confirmed,2022-07-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,1636109,confirmed,2022-07-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,1645092,confirmed,2022-07-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,1652981,confirmed,2022-07-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,1659156,confirmed,2022-07-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,1664707,confirmed,2022-07-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,1677126,confirmed,2022-07-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,1685889,confirmed,2022-07-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,1694454,confirmed,2022-07-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,1702392,confirmed,2022-07-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,1708950,confirmed,2022-07-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,1714056,confirmed,2022-07-31T00:00:00Z
Singapore,SG,,,,1.35,103.82,1718765,confirmed,2022-08-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,1728995,confirmed,2022-08-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,1728995,confirmed,2022-08-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,1742874,confirmed,2022-08-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,1749144,confirmed,2022-08-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,1754777,confirmed,2022-08-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,1759575,confirmed,2022-08-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,1763116,confirmed,2022-08-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,1771081,confirmed,2022-08-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,1773386,confirmed,2022-08-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,1773386,confirmed,2022-08-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,1786643,confirmed,2022-08-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,1791046,confirmed,2022-08-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,1794069,confirmed,2022-08-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,1794069,confirmed,2022-08-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,1801936,confirmed,2022-08-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,1805698,confirmed,2022-08-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,1809251,confirmed,2022-08-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,1812255,confirmed,2022-08-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,1814915,confirmed,2022-08-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,1816866,confirmed,2022-08-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,1818560,confirmed,2022-08-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,1822187,confirmed,2022-08-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,1824832,confirmed,2022-08-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,1827229,confirmed,2022-08-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,1829361,confirmed,2022-08-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,1831332,confirmed,2022-08-27T00:00:00Z
Singapore,SG,,,,1.35,103.82,1832780,confirmed,2022-08-28T00:00:00Z
Singapore,SG,,,,1.35,103.82,1834190,confirmed,2022-08-29T00:00:00Z
Singapore,SG,,,,1.35,103.82,1837090,confirmed,2022-08-30T00:00:00Z
Singapore,SG,,,,1.35,103.82,1839244,confirmed,2022-08-31T00:00:00Z
Singapore,SG,,,,1.35,103.82,1841288,confirmed,2022-09-01T00:00:00Z
Singapore,SG,,,,1.35,103.82,1843236,confirmed,2022-09-02T00:00:00Z
Singapore,SG,,,,1.35,103.82,1844785,confirmed,2022-09-03T00:00:00Z
Singapore,SG,,,,1.35,103.82,1846094,confirmed,2022-09-04T00:00:00Z
Singapore,SG,,,,1.35,103.82,1847270,confirmed,2022-09-05T00:00:00Z
Singapore,SG,,,,1.35,103.82,1850015,confirmed,2022-09-06T00:00:00Z
Singapore,SG,,,,1.35,103.82,1852286,confirmed,2022-09-07T00:00:00Z
Singapore,SG,,,,1.35,103.82,1854455,confirmed,2022-09-08T00:00:00Z
Singapore,SG,,,,1.35,103.82,1856673,confirmed,2022-09-09T00:00:00Z
Singapore,SG,,,,1.35,103.82,1858497,confirmed,2022-09-10T00:00:00Z
Singapore,SG,,,,1.35,103.82,1859937,confirmed,2022-09-11T00:00:00Z
Singapore,SG,,,,1.35,103.82,1861390,confirmed,2022-09-12T00:00:00Z
Singapore,SG,,,,1.35,103.82,1864742,confirmed,2022-09-13T00:00:00Z
Singapore,SG,,,,1.35,103.82,1867168,confirmed,2022-09-14T00:00:00Z
Singapore,SG,,,,1.35,103.82,1869591,confirmed,2022-09-15T00:00:00Z
Singapore,SG,,,,1.35,103.82,1871900,confirmed,2022-09-16T00:00:00Z
Singapore,SG,,,,1.35,103.82,1873747,confirmed,2022-09-17T00:00:00Z
Singapore,SG,,,,1.35,103.82,1875275,confirmed,2022-09-18T00:00:00Z
Singapore,SG,,,,1.35,103.82,1876584,confirmed,2022-09-19T00:00:00Z
Singapore,SG,,,,1.35,103.82,1879806,confirmed,2022-09-20T00:00:00Z
Singapore,SG,,,,1.35,103.82,1882314,confirmed,2022-09-21T00:00:00Z
Singapore,SG,,,,1.35,103.82,1884859,confirmed,2022-09-22T00:00:00Z
Singapore,SG,,,,1.35,103.82,1887202,confirmed,2022-09-23T00:00:00Z
Singapore,SG,,,,1.35,103.82,1889544,confirmed,2022-09-24T00:00:00Z
Singapore,SG,,,,1.35,103.82,1891341,confirmed,2022-09-25T00:00:00Z
Singapore,SG,,,,1.35,103.82,1892947,confirmed,2022-09-26T00:00:00Z
Singapore,SG,,,,1.35,103.82,1897307,confirmed,2022-09-27T00:00:00Z
